"","fecha","anio","mes","compra","venta"
"1",2003-01-02,2003,1,3.33,3.39
"2",2003-01-03,2003,1,3.3,3.36
"3",2003-01-06,2003,1,3.27,3.35
"4",2003-01-07,2003,1,3.23,3.31
"5",2003-01-08,2003,1,3.23,3.31
"6",2003-01-09,2003,1,3.28,3.35
"7",2003-01-10,2003,1,3.31,3.38
"8",2003-01-13,2003,1,3.29,3.37
"9",2003-01-14,2003,1,3.24,3.32
"10",2003-01-15,2003,1,3.19,3.27
"11",2003-01-16,2003,1,3.21,3.29
"12",2003-01-17,2003,1,3.19,3.27
"13",2003-01-20,2003,1,3.14,3.22
"14",2003-01-21,2003,1,3.06,3.14
"15",2003-01-22,2003,1,3.05,3.13
"16",2003-01-23,2003,1,3.09,3.17
"17",2003-01-24,2003,1,3.16,3.24
"18",2003-01-27,2003,1,3.24,3.32
"19",2003-01-28,2003,1,3.27,3.35
"20",2003-01-29,2003,1,3.25,3.33
"21",2003-01-30,2003,1,3.2,3.28
"22",2003-01-31,2003,1,3.15,3.23
"23",2003-02-03,2003,2,3.15,3.23
"24",2003-02-04,2003,2,3.11,3.19
"25",2003-02-05,2003,2,3.11,3.19
"26",2003-02-06,2003,2,3.1,3.18
"27",2003-02-07,2003,2,3.06,3.16
"28",2003-02-10,2003,2,3.06,3.16
"29",2003-02-11,2003,2,3.04,3.14
"30",2003-02-12,2003,2,3.02,3.12
"31",2003-02-13,2003,2,3.06,3.16
"32",2003-02-14,2003,2,3.1,3.2
"33",2003-02-17,2003,2,3.08,3.18
"34",2003-02-18,2003,2,3.08,3.18
"35",2003-02-19,2003,2,3.1,3.2
"36",2003-02-20,2003,2,3.14,3.24
"37",2003-02-21,2003,2,3.11,3.21
"38",2003-02-24,2003,2,3.09,3.19
"39",2003-02-25,2003,2,3.07,3.17
"40",2003-02-26,2003,2,3.09,3.19
"41",2003-02-27,2003,2,3.09,3.19
"42",2003-02-28,2003,2,3.11,3.21
"43",2003-03-03,2003,3,3.13,3.23
"44",2003-03-04,2003,3,3.11,3.21
"45",2003-03-05,2003,3,3.09,3.19
"46",2003-03-06,2003,3,3.11,3.21
"47",2003-03-07,2003,3,3.08,3.18
"48",2003-03-10,2003,3,3.08,3.18
"49",2003-03-11,2003,3,3.06,3.16
"50",2003-03-12,2003,3,3.04,3.14
"51",2003-03-13,2003,3,3.04,3.14
"52",2003-03-14,2003,3,3.04,3.14
"53",2003-03-17,2003,3,3.04,3.14
"54",2003-03-18,2003,3,3,3.1
"55",2003-03-19,2003,3,2.95,3.05
"56",2003-03-20,2003,3,2.95,3.05
"57",2003-03-21,2003,3,2.95,3.05
"58",2003-03-24,2003,3,2.92,3.02
"59",2003-03-25,2003,3,2.86,2.96
"60",2003-03-26,2003,3,2.82,2.92
"61",2003-03-27,2003,3,2.79,2.89
"62",2003-03-28,2003,3,2.89,2.99
"63",2003-04-01,2003,4,2.89,2.99
"64",2003-04-02,2003,4,2.82,2.92
"65",2003-04-03,2003,4,2.82,2.92
"66",2003-04-04,2003,4,2.82,2.92
"67",2003-04-07,2003,4,2.82,2.92
"68",2003-04-08,2003,4,2.82,2.92
"69",2003-04-09,2003,4,2.84,2.94
"70",2003-04-10,2003,4,2.82,2.92
"71",2003-04-11,2003,4,2.82,2.92
"72",2003-04-14,2003,4,2.84,2.94
"73",2003-04-15,2003,4,2.87,2.97
"74",2003-04-16,2003,4,2.85,2.95
"75",2003-04-21,2003,4,2.82,2.92
"76",2003-04-22,2003,4,2.78,2.88
"77",2003-04-23,2003,4,2.78,2.88
"78",2003-04-24,2003,4,2.78,2.88
"79",2003-04-25,2003,4,2.8,2.9
"80",2003-04-28,2003,4,2.78,2.88
"81",2003-04-29,2003,4,2.78,2.88
"82",2003-04-30,2003,4,2.75,2.85
"83",2003-05-02,2003,5,2.7,2.8
"84",2003-05-05,2003,5,2.72,2.82
"85",2003-05-06,2003,5,2.72,2.82
"86",2003-05-07,2003,5,2.71,2.81
"87",2003-05-08,2003,5,2.69,2.79
"88",2003-05-09,2003,5,2.69,2.79
"89",2003-05-12,2003,5,2.69,2.79
"90",2003-05-13,2003,5,2.69,2.79
"91",2003-05-14,2003,5,2.71,2.81
"92",2003-05-15,2003,5,2.77,2.87
"93",2003-05-16,2003,5,2.87,2.97
"94",2003-05-19,2003,5,2.86,2.96
"95",2003-05-20,2003,5,2.8,2.9
"96",2003-05-21,2003,5,2.77,2.87
"97",2003-05-22,2003,5,2.8,2.9
"98",2003-05-23,2003,5,2.83,2.93
"99",2003-05-26,2003,5,2.8,2.9
"100",2003-05-27,2003,5,2.8,2.9
"101",2003-05-28,2003,5,2.8,2.9
"102",2003-05-29,2003,5,2.8,2.9
"103",2003-05-30,2003,5,2.8,2.9
"104",2003-06-02,2003,6,2.77,2.87
"105",2003-06-03,2003,6,2.74,2.84
"106",2003-06-04,2003,6,2.74,2.84
"107",2003-06-05,2003,6,2.74,2.84
"108",2003-06-06,2003,6,2.72,2.82
"109",2003-06-09,2003,6,2.74,2.84
"110",2003-06-10,2003,6,2.74,2.84
"111",2003-06-11,2003,6,2.74,2.84
"112",2003-06-12,2003,6,2.77,2.87
"113",2003-06-13,2003,6,2.74,2.84
"114",2003-06-17,2003,6,2.72,2.82
"115",2003-06-18,2003,6,2.72,2.82
"116",2003-06-19,2003,6,2.72,2.82
"117",2003-06-20,2003,6,2.72,2.82
"118",2003-06-23,2003,6,2.72,2.82
"119",2003-06-24,2003,6,2.7,2.8
"120",2003-06-25,2003,6,2.7,2.8
"121",2003-06-26,2003,6,2.7,2.8
"122",2003-06-27,2003,6,2.72,2.82
"123",2003-06-30,2003,6,2.7,2.8
"124",2003-07-01,2003,7,2.72,2.82
"125",2003-07-02,2003,7,2.72,2.82
"126",2003-07-03,2003,7,2.72,2.82
"127",2003-07-04,2003,7,2.72,2.82
"128",2003-07-07,2003,7,2.72,2.82
"129",2003-07-08,2003,7,2.7,2.8
"130",2003-07-10,2003,7,2.7,2.8
"131",2003-07-11,2003,7,2.68,2.78
"132",2003-07-14,2003,7,2.68,2.78
"133",2003-07-15,2003,7,2.7,2.8
"134",2003-07-16,2003,7,2.7,2.8
"135",2003-07-17,2003,7,2.7,2.8
"136",2003-07-18,2003,7,2.72,2.82
"137",2003-07-21,2003,7,2.72,2.82
"138",2003-07-22,2003,7,2.72,2.82
"139",2003-07-23,2003,7,2.7,2.8
"140",2003-07-24,2003,7,2.72,2.82
"141",2003-07-25,2003,7,2.74,2.84
"142",2003-07-28,2003,7,2.74,2.84
"143",2003-07-29,2003,7,2.76,2.86
"144",2003-07-30,2003,7,2.8,2.9
"145",2003-07-31,2003,7,2.84,2.94
"146",2003-08-01,2003,8,2.86,2.96
"147",2003-08-04,2003,8,2.88,2.98
"148",2003-08-05,2003,8,2.86,2.96
"149",2003-08-06,2003,8,2.86,2.96
"150",2003-08-07,2003,8,2.86,2.96
"151",2003-08-08,2003,8,2.86,2.96
"152",2003-08-11,2003,8,2.84,2.94
"153",2003-08-12,2003,8,2.82,2.92
"154",2003-08-13,2003,8,2.8,2.9
"155",2003-08-14,2003,8,2.82,2.92
"156",2003-08-15,2003,8,2.82,2.92
"157",2003-08-19,2003,8,2.82,2.92
"158",2003-08-20,2003,8,2.84,2.94
"159",2003-08-21,2003,8,2.86,2.96
"160",2003-08-22,2003,8,2.88,2.98
"161",2003-08-25,2003,8,2.84,2.94
"162",2003-08-26,2003,8,2.84,2.94
"163",2003-08-27,2003,8,2.88,2.98
"164",2003-08-28,2003,8,2.88,2.98
"165",2003-08-29,2003,8,2.88,2.98
"166",2003-09-01,2003,9,2.88,2.98
"167",2003-09-02,2003,9,2.89,2.99
"168",2003-09-03,2003,9,2.9,3
"169",2003-09-04,2003,9,2.88,2.98
"170",2003-09-05,2003,9,2.86,2.96
"171",2003-09-08,2003,9,2.86,2.96
"172",2003-09-09,2003,9,2.88,2.98
"173",2003-09-10,2003,9,2.88,2.98
"174",2003-09-11,2003,9,2.85,2.95
"175",2003-09-12,2003,9,2.83,2.93
"176",2003-09-13,2003,9,2.83,2.93
"177",2003-09-15,2003,9,2.83,2.93
"178",2003-09-16,2003,9,2.83,2.93
"179",2003-09-17,2003,9,2.83,2.93
"180",2003-09-18,2003,9,2.83,2.93
"181",2003-09-19,2003,9,2.83,2.93
"182",2003-09-22,2003,9,2.83,2.93
"183",2003-09-23,2003,9,2.83,2.93
"184",2003-09-24,2003,9,2.83,2.93
"185",2003-09-25,2003,9,2.83,2.93
"186",2003-09-26,2003,9,2.83,2.93
"187",2003-09-29,2003,9,2.83,2.93
"188",2003-09-30,2003,9,2.83,2.93
"189",2003-10-01,2003,10,2.83,2.93
"190",2003-10-02,2003,10,2.83,2.93
"191",2003-10-03,2003,10,2.83,2.93
"192",2003-10-06,2003,10,2.81,2.91
"193",2003-10-07,2003,10,2.81,2.91
"194",2003-10-08,2003,10,2.79,2.89
"195",2003-10-09,2003,10,2.79,2.89
"196",2003-10-10,2003,10,2.77,2.87
"197",2003-10-14,2003,10,2.77,2.87
"198",2003-10-15,2003,10,2.77,2.87
"199",2003-10-16,2003,10,2.77,2.87
"200",2003-10-17,2003,10,2.77,2.87
"201",2003-10-20,2003,10,2.77,2.87
"202",2003-10-21,2003,10,2.77,2.87
"203",2003-10-22,2003,10,2.77,2.87
"204",2003-10-23,2003,10,2.77,2.87
"205",2003-10-24,2003,10,2.77,2.87
"206",2003-10-27,2003,10,2.77,2.87
"207",2003-10-28,2003,10,2.77,2.87
"208",2003-10-29,2003,10,2.77,2.87
"209",2003-10-30,2003,10,2.79,2.89
"210",2003-10-31,2003,10,2.8,2.9
"211",2003-11-03,2003,11,2.78,2.88
"212",2003-11-04,2003,11,2.78,2.88
"213",2003-11-05,2003,11,2.78,2.88
"214",2003-11-06,2003,11,2.78,2.88
"215",2003-11-07,2003,11,2.78,2.88
"216",2003-11-10,2003,11,2.78,2.88
"217",2003-11-11,2003,11,2.78,2.88
"218",2003-11-12,2003,11,2.78,2.88
"219",2003-11-13,2003,11,2.78,2.88
"220",2003-11-14,2003,11,2.78,2.88
"221",2003-11-17,2003,11,2.8,2.9
"222",2003-11-18,2003,11,2.8,2.9
"223",2003-11-19,2003,11,2.78,2.88
"224",2003-11-20,2003,11,2.8,2.9
"225",2003-11-21,2003,11,2.8,2.9
"226",2003-11-24,2003,11,2.82,2.92
"227",2003-11-25,2003,11,2.84,2.94
"228",2003-11-26,2003,11,2.86,2.96
"229",2003-11-27,2003,11,2.88,2.98
"230",2003-11-28,2003,11,2.9,3
"231",2003-12-01,2003,12,2.9,3
"232",2003-12-02,2003,12,2.9,3
"233",2003-12-03,2003,12,2.9,3
"234",2003-12-04,2003,12,2.93,3
"235",2003-12-05,2003,12,2.93,2.99
"236",2003-12-09,2003,12,2.91,2.97
"237",2003-12-10,2003,12,2.91,2.97
"238",2003-12-11,2003,12,2.91,2.97
"239",2003-12-12,2003,12,2.91,2.97
"240",2003-12-15,2003,12,2.93,2.99
"241",2003-12-16,2003,12,2.93,2.99
"242",2003-12-17,2003,12,2.93,2.99
"243",2003-12-18,2003,12,2.93,2.99
"244",2003-12-19,2003,12,2.93,2.99
"245",2003-12-22,2003,12,2.93,2.99
"246",2003-12-23,2003,12,2.93,2.99
"247",2003-12-24,2003,12,2.91,2.97
"248",2003-12-25,2003,12,2.91,2.97
"249",2003-12-26,2003,12,2.92,2.97
"250",2003-12-29,2003,12,2.92,2.97
"251",2003-12-30,2003,12,2.92,2.97
"252",2003-12-31,2003,12,2.92,2.97
"253",2004-01-02,2004,1,2.91,2.96
"254",2004-01-05,2004,1,2.87,2.92
"255",2004-01-06,2004,1,2.86,2.89
"256",2004-01-07,2004,1,2.89,2.92
"257",2004-01-08,2004,1,2.89,2.92
"258",2004-01-09,2004,1,2.89,2.92
"259",2004-01-12,2004,1,2.87,2.9
"260",2004-01-13,2004,1,2.85,2.88
"261",2004-01-14,2004,1,2.87,2.9
"262",2004-01-15,2004,1,2.87,2.9
"263",2004-01-16,2004,1,2.87,2.9
"264",2004-01-19,2004,1,2.87,2.9
"265",2004-01-20,2004,1,2.87,2.9
"266",2004-01-21,2004,1,2.89,2.92
"267",2004-01-22,2004,1,2.89,2.92
"268",2004-01-23,2004,1,2.89,2.92
"269",2004-01-26,2004,1,2.89,2.92
"270",2004-01-27,2004,1,2.89,2.92
"271",2004-01-28,2004,1,2.89,2.92
"272",2004-01-29,2004,1,2.93,2.96
"273",2004-01-30,2004,1,2.91,2.94
"274",2004-02-02,2004,2,2.91,2.94
"275",2004-02-03,2004,2,2.91,2.94
"276",2004-02-04,2004,2,2.91,2.94
"277",2004-02-05,2004,2,2.93,2.96
"278",2004-02-06,2004,2,2.95,2.98
"279",2004-02-09,2004,2,2.93,2.96
"280",2004-02-10,2004,2,2.91,2.94
"281",2004-02-11,2004,2,2.93,2.96
"282",2004-02-12,2004,2,2.92,2.95
"283",2004-02-13,2004,2,2.91,2.94
"284",2004-02-16,2004,2,2.91,2.94
"285",2004-02-17,2004,2,2.91,2.94
"286",2004-02-18,2004,2,2.92,2.95
"287",2004-02-19,2004,2,2.92,2.95
"288",2004-02-20,2004,2,2.93,2.96
"289",2004-02-23,2004,2,2.91,2.94
"290",2004-02-24,2004,2,2.91,2.94
"291",2004-02-25,2004,2,2.91,2.94
"292",2004-02-26,2004,2,2.91,2.94
"293",2004-02-27,2004,2,2.91,2.94
"294",2004-03-01,2004,3,2.9,2.93
"295",2004-03-02,2004,3,2.91,2.94
"296",2004-03-03,2004,3,2.9,2.93
"297",2004-03-04,2004,3,2.91,2.94
"298",2004-03-05,2004,3,2.92,2.95
"299",2004-03-08,2004,3,2.93,2.96
"300",2004-03-09,2004,3,2.9,2.93
"301",2004-03-10,2004,3,2.9,2.93
"302",2004-03-11,2004,3,2.9,2.93
"303",2004-03-12,2004,3,2.9,2.93
"304",2004-03-15,2004,3,2.9,2.93
"305",2004-03-16,2004,3,2.89,2.92
"306",2004-03-17,2004,3,2.88,2.91
"307",2004-03-18,2004,3,2.88,2.91
"308",2004-03-19,2004,3,2.88,2.91
"309",2004-03-22,2004,3,2.85,2.88
"310",2004-03-23,2004,3,2.86,2.89
"311",2004-03-24,2004,3,2.87,2.9
"312",2004-03-25,2004,3,2.87,2.9
"313",2004-03-26,2004,3,2.87,2.9
"314",2004-03-29,2004,3,2.87,2.9
"315",2004-03-30,2004,3,2.85,2.88
"316",2004-03-31,2004,3,2.85,2.88
"317",2004-04-01,2004,4,2.84,2.87
"318",2004-04-02,2004,4,2.84,2.87
"319",2004-04-06,2004,4,2.82,2.85
"320",2004-04-07,2004,4,2.8,2.83
"321",2004-04-12,2004,4,2.8,2.83
"322",2004-04-13,2004,4,2.8,2.83
"323",2004-04-14,2004,4,2.8,2.83
"324",2004-04-15,2004,4,2.81,2.84
"325",2004-04-16,2004,4,2.81,2.84
"326",2004-04-19,2004,4,2.81,2.84
"327",2004-04-20,2004,4,2.82,2.85
"328",2004-04-21,2004,4,2.84,2.87
"329",2004-04-22,2004,4,2.85,2.88
"330",2004-04-23,2004,4,2.84,2.87
"331",2004-04-26,2004,4,2.83,2.86
"332",2004-04-27,2004,4,2.82,2.85
"333",2004-04-28,2004,4,2.84,2.87
"334",2004-04-29,2004,4,2.85,2.88
"335",2004-04-30,2004,4,2.83,2.86
"336",2004-05-03,2004,5,2.83,2.86
"337",2004-05-04,2004,5,2.84,2.87
"338",2004-05-05,2004,5,2.85,2.88
"339",2004-05-06,2004,5,2.87,2.9
"340",2004-05-07,2004,5,2.9,2.93
"341",2004-05-10,2004,5,2.91,2.94
"342",2004-05-11,2004,5,2.89,2.92
"343",2004-05-12,2004,5,2.9,2.93
"344",2004-05-13,2004,5,2.91,2.94
"345",2004-05-14,2004,5,2.9,2.93
"346",2004-05-17,2004,5,2.9,2.93
"347",2004-05-18,2004,5,2.9,2.93
"348",2004-05-19,2004,5,2.9,2.93
"349",2004-05-20,2004,5,2.93,2.96
"350",2004-05-21,2004,5,2.94,2.97
"351",2004-05-24,2004,5,2.94,2.97
"352",2004-05-26,2004,5,2.94,2.97
"353",2004-05-27,2004,5,2.95,2.98
"354",2004-05-28,2004,5,2.95,2.98
"355",2004-05-31,2004,5,2.95,2.98
"356",2004-06-01,2004,6,2.95,2.98
"357",2004-06-02,2004,6,2.93,2.96
"358",2004-06-03,2004,6,2.95,2.98
"359",2004-06-04,2004,6,2.95,2.98
"360",2004-06-07,2004,6,2.95,2.98
"361",2004-06-08,2004,6,2.95,2.98
"362",2004-06-09,2004,6,2.94,2.97
"363",2004-06-10,2004,6,2.95,2.98
"364",2004-06-11,2004,6,2.95,2.98
"365",2004-06-14,2004,6,2.95,2.98
"366",2004-06-15,2004,6,2.94,2.97
"367",2004-06-16,2004,6,2.94,2.97
"368",2004-06-17,2004,6,2.94,2.97
"369",2004-06-18,2004,6,2.95,2.98
"370",2004-06-22,2004,6,2.95,2.98
"371",2004-06-23,2004,6,2.94,2.97
"372",2004-06-24,2004,6,2.93,2.96
"373",2004-06-25,2004,6,2.94,2.97
"374",2004-06-28,2004,6,2.94,2.97
"375",2004-06-29,2004,6,2.95,2.98
"376",2004-06-30,2004,6,2.95,2.98
"377",2004-07-01,2004,7,2.94,2.97
"378",2004-07-02,2004,7,2.93,2.96
"379",2004-07-05,2004,7,2.93,2.96
"380",2004-07-06,2004,7,2.93,2.96
"381",2004-07-07,2004,7,2.93,2.96
"382",2004-07-08,2004,7,2.94,2.97
"383",2004-07-12,2004,7,2.94,2.97
"384",2004-07-13,2004,7,2.94,2.97
"385",2004-07-14,2004,7,2.93,2.96
"386",2004-07-15,2004,7,2.93,2.96
"387",2004-07-16,2004,7,2.93,2.96
"388",2004-07-19,2004,7,2.93,2.96
"389",2004-07-20,2004,7,2.94,2.97
"390",2004-07-21,2004,7,2.94,2.97
"391",2004-07-22,2004,7,2.94,2.97
"392",2004-07-23,2004,7,2.95,2.98
"393",2004-07-26,2004,7,2.96,2.99
"394",2004-07-27,2004,7,2.96,2.99
"395",2004-07-28,2004,7,2.96,2.99
"396",2004-07-29,2004,7,2.96,2.99
"397",2004-07-30,2004,7,2.96,2.99
"398",2004-08-02,2004,8,2.97,3
"399",2004-08-03,2004,8,2.97,3
"400",2004-08-04,2004,8,3,3.03
"401",2004-08-05,2004,8,3.03,3.06
"402",2004-08-06,2004,8,3.05,3.08
"403",2004-08-09,2004,8,3.02,3.05
"404",2004-08-10,2004,8,3,3.03
"405",2004-08-11,2004,8,3.01,3.04
"406",2004-08-12,2004,8,3,3.03
"407",2004-08-13,2004,8,3,3.03
"408",2004-08-17,2004,8,2.99,3.02
"409",2004-08-18,2004,8,3,3.03
"410",2004-08-19,2004,8,2.99,3.02
"411",2004-08-20,2004,8,2.99,3.02
"412",2004-08-23,2004,8,2.99,3.02
"413",2004-08-24,2004,8,2.99,3.02
"414",2004-08-25,2004,8,2.98,3.01
"415",2004-08-26,2004,8,2.99,3.02
"416",2004-08-27,2004,8,3,3.03
"417",2004-08-30,2004,8,2.99,3.02
"418",2004-08-31,2004,8,2.99,3.02
"419",2004-09-01,2004,9,2.99,3.02
"420",2004-09-02,2004,9,2.99,3.02
"421",2004-09-03,2004,9,2.99,3.02
"422",2004-09-06,2004,9,2.98,3.01
"423",2004-09-07,2004,9,2.98,3.01
"424",2004-09-08,2004,9,2.98,3.01
"425",2004-09-09,2004,9,2.99,3.02
"426",2004-09-10,2004,9,2.99,3.02
"427",2004-09-13,2004,9,2.99,3.02
"428",2004-09-14,2004,9,2.98,3.01
"429",2004-09-15,2004,9,2.97,3
"430",2004-09-16,2004,9,2.97,3
"431",2004-09-17,2004,9,2.99,3.02
"432",2004-09-20,2004,9,2.98,3.01
"433",2004-09-21,2004,9,2.99,3.02
"434",2004-09-22,2004,9,2.99,3.02
"435",2004-09-23,2004,9,2.98,3.01
"436",2004-09-24,2004,9,2.98,3.01
"437",2004-09-27,2004,9,2.99,3.02
"438",2004-09-28,2004,9,2.98,3.01
"439",2004-09-29,2004,9,2.97,3
"440",2004-09-30,2004,9,2.97,3
"441",2004-10-01,2004,10,2.97,3
"442",2004-10-04,2004,10,2.96,2.99
"443",2004-10-05,2004,10,2.96,2.99
"444",2004-10-06,2004,10,2.96,2.99
"445",2004-10-07,2004,10,2.96,2.99
"446",2004-10-08,2004,10,2.96,2.99
"447",2004-10-12,2004,10,2.96,2.99
"448",2004-10-13,2004,10,2.96,2.99
"449",2004-10-14,2004,10,2.96,2.99
"450",2004-10-15,2004,10,2.96,2.99
"451",2004-10-18,2004,10,2.95,2.98
"452",2004-10-19,2004,10,2.94,2.97
"453",2004-10-20,2004,10,2.95,2.98
"454",2004-10-21,2004,10,2.95,2.98
"455",2004-10-22,2004,10,2.95,2.98
"456",2004-10-25,2004,10,2.95,2.98
"457",2004-10-26,2004,10,2.96,2.99
"458",2004-10-27,2004,10,2.96,2.99
"459",2004-10-28,2004,10,2.96,2.99
"460",2004-10-29,2004,10,2.96,2.99
"461",2004-11-01,2004,11,2.95,2.98
"462",2004-11-02,2004,11,2.94,2.97
"463",2004-11-03,2004,11,2.94,2.97
"464",2004-11-04,2004,11,2.94,2.97
"465",2004-11-05,2004,11,2.95,2.98
"466",2004-11-08,2004,11,2.95,2.98
"467",2004-11-09,2004,11,2.95,2.98
"468",2004-11-10,2004,11,2.95,2.98
"469",2004-11-11,2004,11,2.95,2.98
"470",2004-11-12,2004,11,2.95,2.98
"471",2004-11-15,2004,11,2.94,2.97
"472",2004-11-16,2004,11,2.94,2.97
"473",2004-11-17,2004,11,2.93,2.96
"474",2004-11-18,2004,11,2.92,2.95
"475",2004-11-19,2004,11,2.93,2.96
"476",2004-11-22,2004,11,2.94,2.97
"477",2004-11-23,2004,11,2.93,2.96
"478",2004-11-24,2004,11,2.93,2.96
"479",2004-11-25,2004,11,2.93,2.96
"480",2004-11-26,2004,11,2.93,2.96
"481",2004-11-29,2004,11,2.93,2.96
"482",2004-11-30,2004,11,2.93,2.96
"483",2004-12-01,2004,12,2.96,2.96
"484",2004-12-02,2004,12,2.93,2.96
"485",2004-12-03,2004,12,2.95,2.98
"486",2004-12-06,2004,12,2.96,2.99
"487",2004-12-07,2004,12,2.96,2.99
"488",2004-12-09,2004,12,2.96,2.99
"489",2004-12-10,2004,12,2.95,2.98
"490",2004-12-13,2004,12,2.95,2.98
"491",2004-12-14,2004,12,2.95,2.98
"492",2004-12-15,2004,12,2.95,2.98
"493",2004-12-16,2004,12,2.97,3
"494",2004-12-17,2004,12,2.97,3
"495",2004-12-20,2004,12,2.95,2.98
"496",2004-12-21,2004,12,2.94,2.97
"497",2004-12-22,2004,12,2.94,2.97
"498",2004-12-23,2004,12,2.94,2.97
"499",2004-12-24,2004,12,2.94,2.97
"500",2004-12-27,2004,12,2.95,2.98
"501",2004-12-28,2004,12,2.95,2.98
"502",2004-12-29,2004,12,2.96,2.99
"503",2004-12-30,2004,12,2.96,2.99
"504",2004-12-31,2004,12,2.96,2.99
"505",2005-01-03,2005,1,2.95,2.98
"506",2005-01-04,2005,1,2.95,2.98
"507",2005-01-05,2005,1,2.95,2.98
"508",2005-01-06,2005,1,2.95,2.98
"509",2005-01-07,2005,1,2.95,2.98
"510",2005-01-10,2005,1,2.95,2.98
"511",2005-01-11,2005,1,2.95,2.98
"512",2005-01-12,2005,1,2.94,2.97
"513",2005-01-13,2005,1,2.93,2.96
"514",2005-01-14,2005,1,2.93,2.96
"515",2005-01-17,2005,1,2.93,2.96
"516",2005-01-18,2005,1,2.93,2.96
"517",2005-01-19,2005,1,2.93,2.96
"518",2005-01-20,2005,1,2.93,2.96
"519",2005-01-21,2005,1,2.93,2.96
"520",2005-01-24,2005,1,2.93,2.96
"521",2005-01-25,2005,1,2.92,2.95
"522",2005-01-26,2005,1,2.91,2.94
"523",2005-01-27,2005,1,2.91,2.94
"524",2005-01-28,2005,1,2.92,2.95
"525",2005-01-31,2005,1,2.91,2.94
"526",2005-02-01,2005,2,2.91,2.94
"527",2005-02-02,2005,2,2.91,2.94
"528",2005-02-03,2005,2,2.91,2.94
"529",2005-02-04,2005,2,2.9,2.93
"530",2005-02-07,2005,2,2.9,2.93
"531",2005-02-08,2005,2,2.9,2.93
"532",2005-02-09,2005,2,2.89,2.92
"533",2005-02-10,2005,2,2.89,2.92
"534",2005-02-11,2005,2,2.9,2.93
"535",2005-02-14,2005,2,2.9,2.93
"536",2005-02-15,2005,2,2.89,2.92
"537",2005-02-16,2005,2,2.88,2.91
"538",2005-02-17,2005,2,2.88,2.91
"539",2005-02-18,2005,2,2.89,2.92
"540",2005-02-21,2005,2,2.9,2.93
"541",2005-02-22,2005,2,2.9,2.93
"542",2005-02-23,2005,2,2.91,2.94
"543",2005-02-24,2005,2,2.91,2.94
"544",2005-02-25,2005,2,2.91,2.94
"545",2005-02-28,2005,2,2.91,2.94
"546",2005-03-01,2005,3,2.92,2.95
"547",2005-03-02,2005,3,2.93,2.96
"548",2005-03-03,2005,3,2.93,2.96
"549",2005-03-04,2005,3,2.92,2.95
"550",2005-03-07,2005,3,2.91,2.94
"551",2005-03-08,2005,3,2.91,2.94
"552",2005-03-09,2005,3,2.92,2.95
"553",2005-03-10,2005,3,2.92,2.95
"554",2005-03-11,2005,3,2.91,2.94
"555",2005-03-14,2005,3,2.9,2.93
"556",2005-03-15,2005,3,2.9,2.93
"557",2005-03-16,2005,3,2.9,2.93
"558",2005-03-17,2005,3,2.9,2.93
"559",2005-03-18,2005,3,2.9,2.93
"560",2005-03-21,2005,3,2.9,2.93
"561",2005-03-22,2005,3,2.9,2.93
"562",2005-03-23,2005,3,2.9,2.93
"563",2005-03-28,2005,3,2.9,2.93
"564",2005-03-29,2005,3,2.9,2.93
"565",2005-03-30,2005,3,2.9,2.93
"566",2005-03-31,2005,3,2.9,2.93
"567",2005-04-01,2005,4,2.9,2.93
"568",2005-04-04,2005,4,2.9,2.93
"569",2005-04-05,2005,4,2.9,2.93
"570",2005-04-06,2005,4,2.89,2.92
"571",2005-04-07,2005,4,2.88,2.91
"572",2005-04-08,2005,4,2.88,2.91
"573",2005-04-11,2005,4,2.88,2.91
"574",2005-04-12,2005,4,2.88,2.91
"575",2005-04-13,2005,4,2.87,2.9
"576",2005-04-14,2005,4,2.87,2.9
"577",2005-04-15,2005,4,2.89,2.92
"578",2005-04-18,2005,4,2.89,2.92
"579",2005-04-19,2005,4,2.89,2.92
"580",2005-04-20,2005,4,2.89,2.92
"581",2005-04-21,2005,4,2.89,2.92
"582",2005-04-22,2005,4,2.89,2.92
"583",2005-04-25,2005,4,2.89,2.92
"584",2005-04-26,2005,4,2.88,2.91
"585",2005-04-27,2005,4,2.89,2.92
"586",2005-04-28,2005,4,2.89,2.92
"587",2005-04-29,2005,4,2.9,2.93
"588",2005-05-02,2005,5,2.89,2.92
"589",2005-05-03,2005,5,2.88,2.91
"590",2005-05-04,2005,5,2.88,2.91
"591",2005-05-05,2005,5,2.88,2.91
"592",2005-05-06,2005,5,2.88,2.91
"593",2005-05-09,2005,5,2.88,2.91
"594",2005-05-10,2005,5,2.88,2.91
"595",2005-05-11,2005,5,2.88,2.91
"596",2005-05-12,2005,5,2.88,2.91
"597",2005-05-13,2005,5,2.88,2.91
"598",2005-05-16,2005,5,2.87,2.9
"599",2005-05-17,2005,5,2.87,2.9
"600",2005-05-18,2005,5,2.88,2.91
"601",2005-05-19,2005,5,2.87,2.9
"602",2005-05-20,2005,5,2.88,2.91
"603",2005-05-23,2005,5,2.87,2.9
"604",2005-05-24,2005,5,2.87,2.9
"605",2005-05-26,2005,5,2.87,2.9
"606",2005-05-27,2005,5,2.87,2.9
"607",2005-05-30,2005,5,2.87,2.9
"608",2005-05-31,2005,5,2.87,2.9
"609",2005-06-01,2005,6,2.87,2.9
